id,json_body,trade_time_int
3332,"{""last"":267598,""bid"":267597,""ask"":267598,""high"":276000,""low"":264361,""volume"":""12037.79959273"",""timestamp"":1496176144}",20170531052912
3333,"{""last"":267598,""bid"":267597,""ask"":267598,""high"":276000,""low"":264361,""volume"":""12036.10735703"",""timestamp"":1496176155}",20170531052923
3334,"{""last"":267599,""bid"":267598,""ask"":267599,""high"":276000,""low"":264361,""volume"":""12035.59941012"",""timestamp"":1496176164}",20170531052933
3335,"{""last"":267557,""bid"":267523,""ask"":267557,""high"":276000,""low"":264361,""volume"":""12039.43532012"",""timestamp"":1496176176}",20170531052943
3336,"{""last"":267585,""bid"":267532,""ask"":267585,""high"":276000,""low"":264361,""volume"":""12040.03610145"",""timestamp"":1496176185}",20170531052953
3337,"{""last"":267598,""bid"":267598,""ask"":267599,""high"":276000,""low"":264361,""volume"":""12038.10197072"",""timestamp"":1496176196}",20170531053003
3338,"{""last"":267557,""bid"":267558,""ask"":267561,""high"":276000,""low"":264361,""volume"":""12038.9937937"",""timestamp"":1496176210}",20170531053013
3339,"{""last"":267536,""bid"":267536,""ask"":267541,""high"":276000,""low"":264361,""volume"":""12040.57921612"",""timestamp"":1496176219}",20170531053023
3340,"{""last"":267541,""bid"":267536,""ask"":267541,""high"":276000,""low"":264361,""volume"":""12038.69726253"",""timestamp"":1496176229}",20170531053033
3341,"{""last"":267540,""bid"":267536,""ask"":267540,""high"":276000,""low"":264361,""volume"":""12039.20098477"",""timestamp"":1496176240}",20170531053043
3342,"{""last"":267573,""bid"":267577,""ask"":267578,""high"":276000,""low"":264361,""volume"":""12039.72839497"",""timestamp"":1496176248}",20170531053053
3343,"{""last"":267589,""bid"":267589,""ask"":267595,""high"":276000,""low"":264361,""volume"":""12042.85357166"",""timestamp"":1496176260}",20170531053103
3344,"{""last"":267572,""bid"":267543,""ask"":267599,""high"":276000,""low"":264361,""volume"":""12043.26089286"",""timestamp"":1496176265}",20170531053113
3345,"{""last"":267600,""bid"":267592,""ask"":267600,""high"":276000,""low"":264361,""volume"":""12047.58959286"",""timestamp"":1496176275}",20170531053123
3346,"{""last"":267287,""bid"":267307,""ask"":267308,""high"":276000,""low"":264361,""volume"":""12048.10306395"",""timestamp"":1496176286}",20170531053133
3347,"{""last"":267394,""bid"":267391,""ask"":267395,""high"":276000,""low"":264361,""volume"":""12049.41506979"",""timestamp"":1496176296}",20170531053143
3348,"{""last"":267396,""bid"":267388,""ask"":267396,""high"":276000,""low"":264361,""volume"":""12045.8926893"",""timestamp"":1496176305}",20170531053153
3349,"{""last"":267356,""bid"":267343,""ask"":267374,""high"":276000,""low"":264361,""volume"":""12045.4736893"",""timestamp"":1496176315}",20170531053203
3350,"{""last"":267249,""bid"":267241,""ask"":267245,""high"":276000,""low"":264361,""volume"":""12042.45296326"",""timestamp"":1496176324}",20170531053213
3351,"{""last"":267237,""bid"":267239,""ask"":267241,""high"":276000,""low"":264361,""volume"":""12042.35736326"",""timestamp"":1496176337}",20170531053224
3352,"{""last"":267355,""bid"":267240,""ask"":267355,""high"":276000,""low"":264361,""volume"":""12043.4579244"",""timestamp"":1496176345}",20170531053234
3353,"{""last"":267341,""bid"":267329,""ask"":267354,""high"":276000,""low"":264361,""volume"":""12043.93948764"",""timestamp"":1496176355}",20170531053244
3354,"{""last"":267304,""bid"":267260,""ask"":267277,""high"":276000,""low"":264361,""volume"":""12043.07648764"",""timestamp"":1496176365}",20170531053254
3355,"{""last"":267251,""bid"":267248,""ask"":267249,""high"":276000,""low"":264361,""volume"":""12043.58119224"",""timestamp"":1496176374}",20170531053304
3356,"{""last"":267152,""bid"":267164,""ask"":267174,""high"":276000,""low"":264361,""volume"":""12043.32969478"",""timestamp"":1496176384}",20170531053314
3357,"{""last"":267167,""bid"":267171,""ask"":267211,""high"":276000,""low"":264361,""volume"":""12055.56326046"",""timestamp"":1496176394}",20170531053324
3358,"{""last"":267342,""bid"":267203,""ask"":267259,""high"":276000,""low"":264361,""volume"":""12050.65798357"",""timestamp"":1496176404}",20170531053334
3359,"{""last"":267204,""bid"":267227,""ask"":267228,""high"":276000,""low"":264361,""volume"":""12047.40144776"",""timestamp"":1496176416}",20170531053344
3360,"{""last"":267203,""bid"":267232,""ask"":267263,""high"":276000,""low"":264361,""volume"":""12046.68053834"",""timestamp"":1496176429}",20170531053354
3361,"{""last"":267227,""bid"":267253,""ask"":267280,""high"":276000,""low"":264361,""volume"":""12045.93920232"",""timestamp"":1496176444}",20170531053404
3362,"{""last"":267227,""bid"":267253,""ask"":267280,""high"":276000,""low"":264361,""volume"":""12045.93920232"",""timestamp"":1496176444}",20170531053414
3363,"{""last"":267468,""bid"":267426,""ask"":267468,""high"":276000,""low"":264361,""volume"":""12043.97115637"",""timestamp"":1496176455}",20170531053424
3364,"{""last"":267447,""bid"":267440,""ask"":267454,""high"":276000,""low"":264361,""volume"":""12051.71055637"",""timestamp"":1496176464}",20170531053434
3365,"{""last"":267484,""bid"":267455,""ask"":267500,""high"":276000,""low"":264361,""volume"":""12050.94126699"",""timestamp"":1496176476}",20170531053444
3366,"{""last"":267517,""bid"":267544,""ask"":267562,""high"":276000,""low"":264361,""volume"":""12044.33648427"",""timestamp"":1496176487}",20170531053454
3367,"{""last"":267457,""bid"":267461,""ask"":267468,""high"":276000,""low"":264361,""volume"":""12042.45264427"",""timestamp"":1496176495}",20170531053505
3368,"{""last"":267470,""bid"":267461,""ask"":267472,""high"":276000,""low"":264361,""volume"":""12040.31142912"",""timestamp"":1496176506}",20170531053515
3369,"{""last"":267455,""bid"":267455,""ask"":267456,""high"":276000,""low"":264361,""volume"":""12040.9858504"",""timestamp"":1496176516}",20170531053525
3370,"{""last"":267483,""bid"":267478,""ask"":267484,""high"":276000,""low"":264361,""volume"":""12041.4525504"",""timestamp"":1496176526}",20170531053535
3371,"{""last"":267591,""bid"":267480,""ask"":267591,""high"":276000,""low"":264361,""volume"":""12041.59991371"",""timestamp"":1496176536}",20170531053545
3372,"{""last"":267581,""bid"":267482,""ask"":267581,""high"":276000,""low"":264361,""volume"":""12041.61691371"",""timestamp"":1496176551}",20170531053555
3373,"{""last"":267520,""bid"":267533,""ask"":267538,""high"":276000,""low"":264361,""volume"":""12041.71361371"",""timestamp"":1496176556}",20170531053605
3374,"{""last"":267528,""bid"":267520,""ask"":267524,""high"":276000,""low"":264361,""volume"":""12037.13889001"",""timestamp"":1496176575}",20170531053615
3375,"{""last"":267528,""bid"":267520,""ask"":267524,""high"":276000,""low"":264361,""volume"":""12037.13889001"",""timestamp"":1496176575}",20170531053625
3376,"{""last"":267520,""bid"":267520,""ask"":267523,""high"":276000,""low"":264361,""volume"":""12031.14139464"",""timestamp"":1496176588}",20170531053635
3377,"{""last"":267533,""bid"":267533,""ask"":267538,""high"":276000,""low"":264361,""volume"":""12031.16178464"",""timestamp"":1496176595}",20170531053645
3378,"{""last"":267533,""bid"":267533,""ask"":267538,""high"":276000,""low"":264361,""volume"":""12027.79098487"",""timestamp"":1496176606}",20170531053655
3379,"{""last"":267596,""bid"":267579,""ask"":267591,""high"":276000,""low"":264361,""volume"":""12026.31689875"",""timestamp"":1496176624}",20170531053705
3380,"{""last"":267591,""bid"":267579,""ask"":267580,""high"":276000,""low"":264361,""volume"":""12025.19287081"",""timestamp"":1496176634}",20170531053715
3381,"{""last"":267579,""bid"":267575,""ask"":267580,""high"":276000,""low"":264361,""volume"":""12024.58657081"",""timestamp"":1496176644}",20170531053725
3382,"{""last"":267579,""bid"":267575,""ask"":267583,""high"":276000,""low"":264361,""volume"":""12016.1175963"",""timestamp"":1496176654}",20170531053736
3383,"{""last"":267579,""bid"":267575,""ask"":267583,""high"":276000,""low"":264361,""volume"":""12016.1175963"",""timestamp"":1496176654}",20170531053746
3384,"{""last"":267574,""bid"":267567,""ask"":267574,""high"":276000,""low"":264361,""volume"":""12016.03481098"",""timestamp"":1496176674}",20170531053756
3385,"{""last"":267568,""bid"":267570,""ask"":267571,""high"":276000,""low"":264361,""volume"":""12012.98710494"",""timestamp"":1496176685}",20170531053806
3386,"{""last"":267568,""bid"":267570,""ask"":267571,""high"":276000,""low"":264361,""volume"":""12011.81973494"",""timestamp"":1496176695}",20170531053816
3387,"{""last"":267599,""bid"":267599,""ask"":267600,""high"":276000,""low"":264361,""volume"":""12005.60948989"",""timestamp"":1496176705}",20170531053826
3388,"{""last"":267599,""bid"":267599,""ask"":267600,""high"":276000,""low"":264361,""volume"":""12003.53586807"",""timestamp"":1496176716}",20170531053836
3389,"{""last"":267600,""bid"":267599,""ask"":267600,""high"":276000,""low"":264361,""volume"":""12002.25210736"",""timestamp"":1496176726}",20170531053846
3390,"{""last"":267600,""bid"":267599,""ask"":267600,""high"":276000,""low"":264361,""volume"":""11999.5444797"",""timestamp"":1496176735}",20170531053856
3391,"{""last"":267600,""bid"":267599,""ask"":267600,""high"":276000,""low"":264361,""volume"":""11999.5576159"",""timestamp"":1496176745}",20170531053906
3392,"{""last"":267599,""bid"":267599,""ask"":267600,""high"":276000,""low"":264361,""volume"":""11998.54557262"",""timestamp"":1496176756}",20170531053916
3393,"{""last"":267600,""bid"":267599,""ask"":267600,""high"":276000,""low"":264361,""volume"":""11997.49273653"",""timestamp"":1496176765}",20170531053926
3394,"{""last"":267600,""bid"":267599,""ask"":267600,""high"":276000,""low"":264361,""volume"":""11998.08269644"",""timestamp"":1496176775}",20170531053936
3395,"{""last"":267600,""bid"":267599,""ask"":267600,""high"":276000,""low"":264361,""volume"":""11997.13436035"",""timestamp"":1496176785}",20170531053946
3396,"{""last"":267610,""bid"":267606,""ask"":267610,""high"":276000,""low"":264361,""volume"":""11999.13297991"",""timestamp"":1496176796}",20170531053956
3397,"{""last"":267610,""bid"":267606,""ask"":267610,""high"":276000,""low"":264361,""volume"":""11999.13297991"",""timestamp"":1496176796}",20170531054006
3398,"{""last"":268232,""bid"":268212,""ask"":268232,""high"":276000,""low"":264361,""volume"":""11999.52021682"",""timestamp"":1496176807}",20170531054016
3399,"{""last"":268232,""bid"":268228,""ask"":268232,""high"":276000,""low"":264361,""volume"":""11991.24784725"",""timestamp"":1496176827}",20170531054027
3400,"{""last"":268232,""bid"":268228,""ask"":268232,""high"":276000,""low"":264361,""volume"":""11991.24784725"",""timestamp"":1496176827}",20170531054037
3401,"{""last"":268142,""bid"":268142,""ask"":268159,""high"":276000,""low"":264361,""volume"":""11992.99534622"",""timestamp"":1496176838}",20170531054047
3402,"{""last"":268079,""bid"":268055,""ask"":268080,""high"":276000,""low"":264361,""volume"":""11992.30635625"",""timestamp"":1496176857}",20170531054057
3403,"{""last"":268010,""bid"":268190,""ask"":268191,""high"":276000,""low"":264361,""volume"":""11991.96805625"",""timestamp"":1496176864}",20170531054107
3404,"{""last"":268201,""bid"":268092,""ask"":268229,""high"":276000,""low"":264361,""volume"":""11992.44014248"",""timestamp"":1496176875}",20170531054117
3405,"{""last"":268178,""bid"":268104,""ask"":268115,""high"":276000,""low"":264361,""volume"":""11992.47274248"",""timestamp"":1496176886}",20170531054127
3406,"{""last"":268106,""bid"":268090,""ask"":268119,""high"":276000,""low"":264361,""volume"":""11990.00624248"",""timestamp"":1496176894}",20170531054137
3407,"{""last"":268041,""bid"":268041,""ask"":268050,""high"":276000,""low"":264361,""volume"":""11989.65930169"",""timestamp"":1496176906}",20170531054147
3408,"{""last"":268075,""bid"":268088,""ask"":268126,""high"":276000,""low"":264361,""volume"":""11989.23161638"",""timestamp"":1496176915}",20170531054157
3409,"{""last"":268216,""bid"":268217,""ask"":268222,""high"":276000,""low"":264361,""volume"":""11986.07810787"",""timestamp"":1496176925}",20170531054207
3410,"{""last"":268221,""bid"":268199,""ask"":268208,""high"":276000,""low"":264361,""volume"":""11996.14266874"",""timestamp"":1496176935}",20170531054217
3411,"{""last"":268205,""bid"":268205,""ask"":268207,""high"":276000,""low"":264361,""volume"":""11994.78917409"",""timestamp"":1496176945}",20170531054227
3412,"{""last"":268205,""bid"":268205,""ask"":268207,""high"":276000,""low"":264361,""volume"":""11994.78917409"",""timestamp"":1496176945}",20170531054237
3413,"{""last"":268207,""bid"":268207,""ask"":268211,""high"":276000,""low"":264361,""volume"":""11993.23000321"",""timestamp"":1496176965}",20170531054247
3414,"{""last"":268215,""bid"":268214,""ask"":268215,""high"":276000,""low"":264361,""volume"":""11993.37230321"",""timestamp"":1496176975}",20170531054258
3415,"{""last"":268207,""bid"":268207,""ask"":268211,""high"":276000,""low"":264361,""volume"":""12004.57980791"",""timestamp"":1496176984}",20170531054308
3416,"{""last"":268236,""bid"":268228,""ask"":268239,""high"":276000,""low"":264361,""volume"":""12005.24340791"",""timestamp"":1496176995}",20170531054318
3417,"{""last"":268206,""bid"":268206,""ask"":268209,""high"":276000,""low"":264361,""volume"":""12006.87341011"",""timestamp"":1496177005}",20170531054328
3418,"{""last"":268049,""bid"":268048,""ask"":268049,""high"":276000,""low"":264361,""volume"":""12020.22047123"",""timestamp"":1496177015}",20170531054338
3419,"{""last"":268135,""bid"":268126,""ask"":268127,""high"":276000,""low"":264361,""volume"":""12020.73623724"",""timestamp"":1496177027}",20170531054348
3420,"{""last"":268049,""bid"":268049,""ask"":268080,""high"":276000,""low"":264361,""volume"":""12020.77173724"",""timestamp"":1496177035}",20170531054358
3421,"{""last"":268051,""bid"":268051,""ask"":268055,""high"":276000,""low"":264361,""volume"":""12020.81135535"",""timestamp"":1496177045}",20170531054408
3422,"{""last"":268089,""bid"":268055,""ask"":268058,""high"":276000,""low"":264361,""volume"":""12020.59029165"",""timestamp"":1496177055}",20170531054418
3423,"{""last"":268231,""bid"":268215,""ask"":268231,""high"":276000,""low"":264361,""volume"":""12020.82877798"",""timestamp"":1496177065}",20170531054428
3424,"{""last"":268213,""bid"":268209,""ask"":268213,""high"":276000,""low"":264361,""volume"":""12020.24247798"",""timestamp"":1496177077}",20170531054438
3425,"{""last"":268125,""bid"":268113,""ask"":268119,""high"":276000,""low"":264361,""volume"":""12019.17337798"",""timestamp"":1496177086}",20170531054448
3426,"{""last"":268124,""bid"":268203,""ask"":268206,""high"":276000,""low"":264361,""volume"":""12018.67972891"",""timestamp"":1496177095}",20170531054458
3427,"{""last"":268197,""bid"":268189,""ask"":268208,""high"":276000,""low"":264361,""volume"":""12017.80852891"",""timestamp"":1496177106}",20170531054508
3428,"{""last"":268197,""bid"":268189,""ask"":268208,""high"":276000,""low"":264361,""volume"":""12017.80852891"",""timestamp"":1496177106}",20170531054518
3429,"{""last"":268189,""bid"":268189,""ask"":268192,""high"":276000,""low"":264361,""volume"":""12012.44654144"",""timestamp"":1496177127}",20170531054529
3430,"{""last"":268218,""bid"":268206,""ask"":268218,""high"":276000,""low"":264361,""volume"":""12013.08506169"",""timestamp"":1496177138}",20170531054539
3431,"{""last"":268195,""bid"":268185,""ask"":268223,""high"":276000,""low"":264361,""volume"":""12012.01083772"",""timestamp"":1496177147}",20170531054549
3432,"{""last"":268171,""bid"":268171,""ask"":268185,""high"":276000,""low"":264361,""volume"":""12012.03755113"",""timestamp"":1496177156}",20170531054559
3433,"{""last"":268250,""bid"":268228,""ask"":268237,""high"":276000,""low"":264361,""volume"":""12012.66819113"",""timestamp"":1496177164}",20170531054609
3434,"{""last"":268180,""bid"":268231,""ask"":268249,""high"":276000,""low"":264361,""volume"":""12011.71722853"",""timestamp"":1496177177}",20170531054619
