id,json_body,trade_time_int,pair
2735,"{""rate"":""266576.5""}",20170529195105,btc_jpy
2736,"{""rate"":""266435.5""}",20170529195115,btc_jpy
2737,"{""rate"":""266685.5""}",20170529195125,btc_jpy
2738,"{""rate"":""266688.0""}",20170529195135,btc_jpy
2739,"{""rate"":""266591.0""}",20170529195145,btc_jpy
2740,"{""rate"":""266547.0""}",20170529195156,btc_jpy
2741,"{""rate"":""266617.5""}",20170529195206,btc_jpy
2742,"{""rate"":""266673.5""}",20170529195216,btc_jpy
2743,"{""rate"":""266534.0""}",20170529195226,btc_jpy
2744,"{""rate"":""266671.0""}",20170529195236,btc_jpy
2745,"{""rate"":""266470.5""}",20170529195246,btc_jpy
2746,"{""rate"":""266552.0""}",20170529195256,btc_jpy
2747,"{""rate"":""266585.5""}",20170529195306,btc_jpy
2748,"{""rate"":""266505.5""}",20170529195316,btc_jpy
2749,"{""rate"":""266576.5""}",20170529195326,btc_jpy
2750,"{""rate"":""266396.5""}",20170529195336,btc_jpy
2751,"{""rate"":""266343.5""}",20170529195346,btc_jpy
2752,"{""rate"":""266417.5""}",20170529195356,btc_jpy
2753,"{""rate"":""266467.0""}",20170529195406,btc_jpy
2754,"{""rate"":""266486.5""}",20170529195416,btc_jpy
2755,"{""rate"":""266600.0""}",20170529195426,btc_jpy
2756,"{""rate"":""266767.0""}",20170529195437,btc_jpy
2757,"{""rate"":""266849.5""}",20170529195447,btc_jpy
2758,"{""rate"":""266847.5""}",20170529195457,btc_jpy
2759,"{""rate"":""266754.5""}",20170529195507,btc_jpy
2760,"{""rate"":""266754.5""}",20170529195517,btc_jpy
2761,"{""rate"":""266852.0""}",20170529195527,btc_jpy
2762,"{""rate"":""266905.0""}",20170529195537,btc_jpy
2763,"{""rate"":""266854.0""}",20170529195547,btc_jpy
2764,"{""rate"":""266785.0""}",20170529195557,btc_jpy
2765,"{""rate"":""266722.0""}",20170529195607,btc_jpy
2766,"{""rate"":""266647.5""}",20170529195617,btc_jpy
2767,"{""rate"":""266458.5""}",20170529195627,btc_jpy
2768,"{""rate"":""266567.0""}",20170529195637,btc_jpy
2769,"{""rate"":""266436.0""}",20170529195647,btc_jpy
2770,"{""rate"":""266515.0""}",20170529195657,btc_jpy
2771,"{""rate"":""266414.0""}",20170529195708,btc_jpy
2772,"{""rate"":""266590.5""}",20170529195718,btc_jpy
2773,"{""rate"":""266459.0""}",20170529195728,btc_jpy
2774,"{""rate"":""266440.5""}",20170529195738,btc_jpy
2775,"{""rate"":""266634.0""}",20170529195748,btc_jpy
2776,"{""rate"":""266593.0""}",20170529195758,btc_jpy
2777,"{""rate"":""266407.5""}",20170529195808,btc_jpy
2778,"{""rate"":""266620.0""}",20170529195818,btc_jpy
2779,"{""rate"":""266708.0""}",20170529195828,btc_jpy
2780,"{""rate"":""266703.5""}",20170529195838,btc_jpy
2781,"{""rate"":""266666.5""}",20170529195848,btc_jpy
2782,"{""rate"":""266728.5""}",20170529195858,btc_jpy
2783,"{""rate"":""266716.0""}",20170529195908,btc_jpy
2784,"{""rate"":""266705.0""}",20170529195919,btc_jpy
2785,"{""rate"":""266687.5""}",20170529195929,btc_jpy
2786,"{""rate"":""266701.5""}",20170529195939,btc_jpy
2787,"{""rate"":""266755.0""}",20170529195949,btc_jpy
2788,"{""rate"":""266709.5""}",20170529195959,btc_jpy
